SerialNum,Co2,Humid,Pm10,Pm5,Temp,Vocs,timeZone,ReportTime,latitude,longitude
24:0A:C4:22:41:26,410,45.6,14,13,34.8,2,GMT+09:00,2022-07-19 20:00,37.5621649,127.0493929
24:0A:C4:22:41:26,406,45.6,13,13,34.8,1,GMT+09:00,2022-07-19 20:00,37.5621649,127.0493929
24:0A:C4:22:41:26,414,45.6,13,13,34.8,3,GMT+09:00,2022-07-19 20:00,37.5621649,127.0493929
24:0A:C4:22:41:26,406,45.6,13,13,34.8,1,GMT+09:00,2022-07-19 20:00,37.5621649,127.0493929
24:0A:C4:22:41:26,410,45.6,14,14,34.8,2,GMT+09:00,2022-07-19 20:00,37.5621649,127.0493929
24:0A:C4:22:41:26,410,45.6,13,13,34.8,2,GMT+09:00,2022-07-19 20:00,37.5630693,127.0489497
24:0A:C4:22:41:26,410,45.6,13,13,34.8,2,GMT+09:00,2022-07-19 20:00,37.5630693,127.0489497
24:0A:C4:22:41:26,410,45.6,13,13,34.8,2,GMT+09:00,2022-07-19 20:00,37.5630693,127.0489497
24:0A:C4:22:41:26,406,45.6,13,13,34.8,1,GMT+09:00,2022-07-19 20:00,37.5630693,127.0489497
24:0A:C4:22:41:26,414,45.6,14,14,34.8,3,GMT+09:00,2022-07-19 20:00,37.5630693,127.0489497
24:0A:C4:22:41:26,410,45.5,14,14,34.8,2,GMT+09:00,2022-07-19 20:00,37.5630693,127.0489497
24:0A:C4:22:41:26,410,45.6,14,14,34.8,2,GMT+09:00,2022-07-19 20:00,37.5630693,127.0489497
24:0A:C4:22:41:26,410,45.6,14,14,34.8,2,GMT+09:00,2022-07-19 20:00,37.5630693,127.0489497
24:0A:C4:22:41:26,414,45.6,14,14,34.8,3,GMT+09:00,2022-07-19 20:00,37.5630693,127.0489497
24:0A:C4:22:41:26,410,45.6,14,14,34.8,2,GMT+09:00,2022-07-19 20:00,37.5630693,127.0489497
24:0A:C4:22:41:26,414,45.6,15,15,34.8,3,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,410,45.6,15,15,34.8,2,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,414,45.5,15,15,34.8,3,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,414,45.6,15,15,34.8,3,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,410,45.6,15,15,34.8,2,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,414,45.6,15,15,34.8,3,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,414,45.5,15,15,34.8,3,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,414,45.6,15,15,34.9,3,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,410,45.6,16,16,34.8,2,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,406,45.5,16,16,34.8,1,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,414,45.6,16,16,34.8,3,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,410,45.6,17,17,34.8,2,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,410,45.6,17,16,34.8,2,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,414,45.6,17,17,34.8,3,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,406,45.6,17,16,34.8,1,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,410,45.6,17,16,34.8,2,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,414,45.6,17,16,34.8,3,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,406,45.5,17,16,34.8,1,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,414,45.6,16,16,34.8,3,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,414,45.6,16,16,34.8,3,GMT+09:00,2022-07-19 20:00,37.5634252,127.0489282
24:0A:C4:22:41:26,410,45.6,16,16,34.8,2,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,418,45.6,16,15,34.8,3,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,414,45.6,16,15,34.8,3,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,414,45.6,16,15,34.8,3,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,414,45.6,16,15,34.8,3,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,418,45.7,16,16,34.8,3,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,418,45.7,17,16,34.8,3,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,406,45.6,17,16,34.8,1,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,410,45.6,16,16,34.8,2,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,418,45.6,16,16,34.8,3,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,410,45.6,15,15,34.9,2,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,418,45.7,15,15,34.9,3,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,414,45.6,15,15,34.8,3,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,410,45.6,15,15,34.8,2,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,418,45.6,15,15,34.9,3,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,414,45.6,15,15,34.8,3,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,414,45.7,15,15,34.9,3,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,418,45.6,15,15,34.9,3,GMT+09:00,2022-07-19 20:00,37.5677287,127.0531954
24:0A:C4:22:41:26,414,45.6,15,15,34.9,3,GMT+09:00,2022-07-19 20:00,37.5634631,127.0489445
24:0A:C4:22:41:26,414,45.6,14,14,34.9,3,GMT+09:00,2022-07-19 20:00,37.5634631,127.0489445
24:0A:C4:22:41:26,418,45.6,14,14,34.9,3,GMT+09:00,2022-07-19 20:00,37.5634631,127.0489445
24:0A:C4:22:41:26,414,45.7,14,14,34.8,3,GMT+09:00,2022-07-19 20:00,37.5634631,127.0489445
24:0A:C4:22:41:26,414,45.7,14,14,34.9,3,GMT+09:00,2022-07-19 20:00,37.5634631,127.0489445
24:0A:C4:22:41:26,418,45.6,15,15,34.8,3,GMT+09:00,2022-07-19 20:00,37.5634631,127.0489445
24:0A:C4:22:41:26,414,45.7,15,15,34.9,3,GMT+09:00,2022-07-19 20:00,37.5634631,127.0489445
24:0A:C4:22:41:26,414,45.6,15,15,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634631,127.0489445
24:0A:C4:22:41:26,418,45.6,15,15,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634631,127.0489445
24:0A:C4:22:41:26,414,45.7,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634631,127.0489445
24:0A:C4:22:41:26,414,45.7,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634631,127.0489445
24:0A:C4:22:41:26,414,45.7,14,14,34.8,3,GMT+09:00,2022-07-19 20:01,37.5634631,127.0489445
24:0A:C4:22:41:26,418,45.7,14,14,34.8,3,GMT+09:00,2022-07-19 20:01,37.5634631,127.0489445
24:0A:C4:22:41:26,418,45.7,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,414,45.7,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,418,45.7,14,14,34.8,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,418,45.6,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,418,45.7,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,418,45.6,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,418,45.6,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,418,45.7,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,414,45.6,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,418,45.7,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,418,45.6,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,414,45.7,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,422,45.7,14,14,34.9,4,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,418,45.7,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,418,45.6,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,422,45.6,14,14,34.9,4,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,422,45.7,15,15,34.9,4,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,418,45.7,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,418,45.7,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,418,45.6,14,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,422,45.7,15,14,34.9,4,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,422,45.6,15,14,34.9,4,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,418,45.7,15,15,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,418,45.7,15,14,34.9,3,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,422,45.7,14,14,34.9,4,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,422,45.7,15,14,34.9,4,GMT+09:00,2022-07-19 20:01,37.5634528,127.0488711
24:0A:C4:22:41:26,422,45.7,15,14,34.9,4,GMT+09:00,2022-07-19 20:01,37.5638348,127.0481155
24:0A:C4:22:41:26,422,45.7,15,14,34.9,4,GMT+09:00,2022-07-19 20:01,37.5638348,127.0481155
24:0A:C4:22:41:26,426,45.7,15,14,34.9,4,GMT+09:00,2022-07-19 20:01,37.5638348,127.0481155
24:0A:C4:22:41:26,422,45.7,16,15,34.9,4,GMT+09:00,2022-07-19 20:01,37.5638348,127.0481155
24:0A:C4:22:41:26,422,45.7,16,15,34.9,4,GMT+09:00,2022-07-19 20:01,37.5638348,127.0481155
24:0A:C4:22:41:26,426,45.7,16,15,34.9,4,GMT+09:00,2022-07-19 20:01,37.5638348,127.0481155
24:0A:C4:22:41:26,426,45.7,15,15,34.9,4,GMT+09:00,2022-07-19 20:01,37.5638348,127.0481155
24:0A:C4:22:41:26,434,45.7,15,14,34.9,6,GMT+09:00,2022-07-19 20:01,37.5638348,127.0481155
24:0A:C4:22:41:26,426,45.8,16,14,34.9,4,GMT+09:00,2022-07-19 20:01,37.5638348,127.0481155
24:0A:C4:22:41:26,428,45.8,16,14,34.9,5,GMT+09:00,2022-07-19 20:01,37.5638348,127.0481155
24:0A:C4:22:41:26,434,45.8,15,14,34.9,6,GMT+09:00,2022-07-19 20:01,37.5638348,127.0481155
24:0A:C4:22:41:26,426,45.8,16,14,34.9,4,GMT+09:00,2022-07-19 20:01,37.5638348,127.0481155
24:0A:C4:22:41:26,434,45.8,16,14,35,6,GMT+09:00,2022-07-19 20:01,37.5638348,127.0481155
24:0A:C4:22:41:26,447,45.8,16,15,34.9,8,GMT+09:00,2022-07-19 20:01,37.5638348,127.0481155
24:0A:C4:22:41:26,428,45.8,16,15,34.9,5,GMT+09:00,2022-07-19 20:01,37.5638171,127.0481271
24:0A:C4:22:41:26,444,45.8,15,14,34.9,7,GMT+09:00,2022-07-19 20:01,37.5638171,127.0481271
24:0A:C4:22:41:26,434,45.8,16,15,34.9,6,GMT+09:00,2022-07-19 20:01,37.5638171,127.0481271
24:0A:C4:22:41:26,434,45.8,15,14,34.9,6,GMT+09:00,2022-07-19 20:01,37.5638171,127.0481271
24:0A:C4:22:41:26,447,45.8,16,15,34.9,8,GMT+09:00,2022-07-19 20:01,37.5638171,127.0481271
24:0A:C4:22:41:26,434,45.8,16,15,35,6,GMT+09:00,2022-07-19 20:01,37.5638171,127.0481271
24:0A:C4:22:41:26,434,45.8,16,15,35,6,GMT+09:00,2022-07-19 20:01,37.5638171,127.0481271
24:0A:C4:22:41:26,434,45.8,15,14,35,6,GMT+09:00,2022-07-19 20:01,37.5638171,127.0481271
24:0A:C4:22:41:26,434,45.8,15,14,34.9,6,GMT+09:00,2022-07-19 20:01,37.5638171,127.0481271
24:0A:C4:22:41:26,439,45.8,15,14,35,6,GMT+09:00,2022-07-19 20:01,37.5638171,127.0481271
24:0A:C4:22:41:26,434,45.7,15,14,34.9,6,GMT+09:00,2022-07-19 20:01,37.5637783,127.0480837
24:0A:C4:22:41:26,439,45.7,15,14,35,6,GMT+09:00,2022-07-19 20:01,37.5637783,127.0480837
24:0A:C4:22:41:26,434,45.8,14,14,35,6,GMT+09:00,2022-07-19 20:01,37.5637783,127.0480837
24:0A:C4:22:41:26,434,45.8,15,14,34.9,6,GMT+09:00,2022-07-19 20:01,37.5637783,127.0480837
24:0A:C4:22:41:26,444,45.7,15,14,34.9,7,GMT+09:00,2022-07-19 20:02,37.5637783,127.0480837
24:0A:C4:22:41:26,439,45.7,16,15,35,6,GMT+09:00,2022-07-19 20:02,37.5637783,127.0480837
24:0A:C4:22:41:26,434,45.7,16,15,35,6,GMT+09:00,2022-07-19 20:02,37.5637783,127.0480837
24:0A:C4:22:41:26,439,45.8,15,15,34.9,6,GMT+09:00,2022-07-19 20:02,37.5637783,127.0480837
24:0A:C4:22:41:26,439,45.7,15,15,35,6,GMT+09:00,2022-07-19 20:02,37.5637783,127.0480837
24:0A:C4:22:41:26,439,45.8,14,14,35,6,GMT+09:00,2022-07-19 20:02,37.5637783,127.0480837
24:0A:C4:22:41:26,439,45.7,15,15,35,6,GMT+09:00,2022-07-19 20:02,37.5637783,127.0480837
24:0A:C4:22:41:26,444,45.7,15,15,34.9,7,GMT+09:00,2022-07-19 20:02,37.5637783,127.0480837
24:0A:C4:22:41:26,439,45.7,15,15,35,6,GMT+09:00,2022-07-19 20:02,37.5637783,127.0480837
24:0A:C4:22:41:26,439,45.8,15,15,35,6,GMT+09:00,2022-07-19 20:02,37.5637783,127.0480837
24:0A:C4:22:41:26,444,45.8,15,15,34.9,7,GMT+09:00,2022-07-19 20:02,37.5637783,127.0480837
24:0A:C4:22:41:26,444,45.8,15,15,35,7,GMT+09:00,2022-07-19 20:02,37.5637783,127.0480837
24:0A:C4:22:41:26,444,45.7,15,15,35,7,GMT+09:00,2022-07-19 20:02,37.5637783,127.0480837
24:0A:C4:22:41:26,447,45.7,16,15,35,8,GMT+09:00,2022-07-19 20:02,37.5637783,127.0480837
24:0A:C4:22:41:26,447,45.7,16,15,35,8,GMT+09:00,2022-07-19 20:02,37.5637783,127.0480837
24:0A:C4:22:41:26,447,45.8,16,16,35,8,GMT+09:00,2022-07-19 20:02,37.5637783,127.0480837
24:0A:C4:22:41:26,447,45.7,17,16,35,8,GMT+09:00,2022-07-19 20:02,37.5637783,127.0480837
24:0A:C4:22:41:26,439,45.8,17,16,35,6,GMT+09:00,2022-07-19 20:02,37.5635937,127.0476815
24:0A:C4:22:41:26,444,45.7,16,16,35,7,GMT+09:00,2022-07-19 20:02,37.5635937,127.0476815
24:0A:C4:22:41:26,447,45.7,16,16,35,8,GMT+09:00,2022-07-19 20:02,37.5635937,127.0476815
24:0A:C4:22:41:26,439,45.7,16,16,35,6,GMT+09:00,2022-07-19 20:02,37.5635937,127.0476815
24:0A:C4:22:41:26,444,45.8,16,16,35,7,GMT+09:00,2022-07-19 20:02,37.5635937,127.0476815
